Title,Beds,Location,Price,Reviews,Host
"<meta content=""Leman Locke Sky One Bedroom Apartment"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 queen bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_19692156"">Condo in London</div>",$457 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.85 (62)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Plus</div>"
"<meta content=""The Cowshed, Tunbridge Wells"" itemprop=""name""/>","<span class=""dir dir-ltr"">4 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_23518951"">Home in Kent</div>",$184 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.96 (266)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Stunning 14th Century Thatched Cottage near Bude"" itemprop=""name""/>","<span class=""dir dir-ltr"">2 king beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_38973412"">Cottage in Pancrasweek</div>","$162 per night, originally $179","<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.99 (86)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Luxury village apartment for relaxing breaks"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 king bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_51119046"">Loft in Cumbria</div>",$128 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (32)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""The Delightful Tadpole Shepherds Hut, Somerset"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_51420475"">Shepherd’s hut in Somerton</div>",$139 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (66)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Luxury retreat with hot tub &amp; fabulous views"" itemprop=""name""/>","<span class=""dir dir-ltr"">5 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_628102117630897709"">Cottage in Trefriw</div>",$284 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (10)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""'Willow' at West View Farm Lodges"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_17758771"">Cabin in Leicestershire</div>",$169 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.96 (231)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Bence farm luxury barn in Yorkshire nr Ls,S,Wf,Dn"" itemprop=""name""/>","<span class=""dir dir-ltr"">6 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_19038134"">Barn in Barnsley</div>","$245 per night, originally $284","<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.96 (154)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""+ Cosy Thatched Cottage + St. David's Peninsula +"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_47880156"">Cottage in St Davids</div>","$123 per night, originally $134","<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.97 (67)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Crows Nest Dawlish - 4 bed Detached Sea View House"" itemprop=""name""/>","<span class=""dir dir-ltr"">4 double beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_48649472"">Home in Devon</div>",$364 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.89 (28)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Shepherd hut, wood stove, fire pit, BBQ in woods"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_34391354"">Shepherd’s hut in East Sussex</div>",$100 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.93 (70)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Ocean Cottage - Walk to Beach, Countryside Views"" itemprop=""name""/>","<span class=""dir dir-ltr"">2 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_716346733636463716"">Home in Pembrokeshire</div>","$146 per night, originally $214",,"<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Romantic woodland TinyHouse by stone circle valley"" itemprop=""name""/>","<span class=""dir dir-ltr"">2 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_40396048"">Tiny home in Gresham</div>",$159 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.9 (122)</span>",
"<meta content=""Lodge on a Lake"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_46829458"">Cabin in Cardiff</div>","$176 per night, originally $203","<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.93 (14)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Hafod y Rhedwydd, an off-grid cottage in an SSSI"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_47310461"">Cottage in Gwynedd</div>",$173 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.9 (31)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Spacious, Luxury Lodge St Merryn"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_31854898"">Home in Padstow</div>",$133 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.95 (131)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Plus</div>"
"<meta content=""Best Log Cabin"" itemprop=""name""/>","<span class=""dir dir-ltr"">2 double beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_23122120"">Farm stay in Newdigate</div>",$386 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.97 (61)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""A magical off grid experience at The Bothy"" itemprop=""name""/>","<span class=""dir dir-ltr"">2 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_32102823"">Hut in Port of Menteith</div>","$311 per night, originally $341","<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (51)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Cabin Morgan at Efyrnwy Escapes, Pontrobert, Powys"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_35193308"">Cabin in Pontrobert</div>",$103 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.91 (227)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Luxury retreat with hot tub &amp; fabulous views"" itemprop=""name""/>","<span class=""dir dir-ltr"">5 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_628102117630897709"">Cottage in Trefriw</div>",$284 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (10)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Glamping Pod near Aberaeron /New Quay Cardigan Bay"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_33873432"">Farm stay in Ceredigion</div>",$83 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.97 (59)</span>",
"<meta content=""'Willow' at West View Farm Lodges"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_17758771"">Cabin in Leicestershire</div>",$169 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.96 (231)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Bence farm luxury barn in Yorkshire nr Ls,S,Wf,Dn"" itemprop=""name""/>","<span class=""dir dir-ltr"">6 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_19038134"">Barn in Barnsley</div>","$245 per night, originally $284","<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.96 (154)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""+ Cosy Thatched Cottage + St. David's Peninsula +"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_47880156"">Cottage in St Davids</div>","$123 per night, originally $134","<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.97 (67)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Crows Nest Dawlish - 4 bed Detached Sea View House"" itemprop=""name""/>","<span class=""dir dir-ltr"">4 double beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_48649472"">Home in Devon</div>",$364 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.89 (28)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Shepherd hut, wood stove, fire pit, BBQ in woods"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_34391354"">Shepherd’s hut in East Sussex</div>",$100 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.93 (70)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Ocean Cottage - Walk to Beach, Countryside Views"" itemprop=""name""/>","<span class=""dir dir-ltr"">2 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_716346733636463716"">Home in Pembrokeshire</div>","$146 per night, originally $214",,"<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Lodge on a Lake"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_46829458"">Cabin in Cardiff</div>","$176 per night, originally $203","<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.93 (14)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Hafod y Rhedwydd, an off-grid cottage in an SSSI"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_47310461"">Cottage in Gwynedd</div>",$173 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.9 (31)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""The Lothian Wing, Ferniehirst Castle"" itemprop=""name""/>","<span class=""dir dir-ltr"">4 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_50890247"">Place to stay in Oxnam</div>",$309 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (9)</span>",
"<meta content=""Spacious, Luxury Lodge St Merryn"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_31854898"">Home in Padstow</div>",$133 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.95 (131)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Plus</div>"
"<meta content=""Higher Lodge - stunning views, tranquil setting"" itemprop=""name""/>","<span class=""dir dir-ltr"">4 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_35018429"">Chalet in Tavistock</div>",$158 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.78 (76)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Best Log Cabin"" itemprop=""name""/>","<span class=""dir dir-ltr"">2 double beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_23122120"">Farm stay in Newdigate</div>",$386 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.97 (61)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""A magical off grid experience at The Bothy"" itemprop=""name""/>","<span class=""dir dir-ltr"">2 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_32102823"">Hut in Port of Menteith</div>","$311 per night, originally $341","<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (51)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Mallard House Lodge"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 king bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_674462798329715086"">Chalet in Culgaith</div>",$185 per night,,
"<meta content=""Lake District Ullswater Far Boathouse Romantic"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 queen bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_35479913"">Houseboat in Penrith</div>",$518 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (71)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Large Interconnecting Two Room Suite + Sofa, Desk &amp; Bathroom"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 king bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_32910692"">Private room in London</div>",$121 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.88 (41)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Plus</div>"
"<meta content=""West View Beach House - Cumbrian Coast"" itemprop=""name""/>","<span class=""dir dir-ltr"">2 double beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_35642417"">Bungalow in Nethertown</div>",$233 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.96 (92)</span>",
"<meta content=""Beautiful Lake House near Shrewsbury, Shropshire"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_11031690"">Farm stay in Shrewsbury</div>",$207 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.99 (301)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""The Shed, Nr North Nibley"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_13202944"">Bungalow in North Nibley</div>",$128 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.94 (279)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Troutbeck Cottage. Whitbarrow Holiday Village"" itemprop=""name""/>","<span class=""dir dir-ltr"">6 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_21877525"">Home in Penrith</div>",$95 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.75 (293)</span>",
"<meta content=""Modern beach House in South Devon"" itemprop=""name""/>","<span class=""dir dir-ltr"">5 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_44346507"">Home in Hallsands</div>",$414 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.8 (40)</span>",
"<meta content=""Ty'n y Maes"" itemprop=""name""/>","<span class=""dir dir-ltr"">10 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_717984378483885217"">Home in Bethesda</div>","$309 per night, originally $688",,
"<meta content=""The Barn at Cocker House in the heart of the Dales"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_44639196"">Cottage in North Yorkshire</div>",$145 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (122)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Cwt yr Bugail"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_20991620"">Hut in Talsarnau</div>",$83 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.93 (254)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Shepherd's hut in the Peak District National Park"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_44535267"">Shepherd’s hut in Staffordshire</div>",$90 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.9 (162)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""The Dovecote"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_53780562"">Cottage in Chilcompton</div>",$173 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.92 (71)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Luxury traditional stone farmhouse, stunning views"" itemprop=""name""/>","<span class=""dir dir-ltr"">4 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_34662245"">Home in Delph</div>",$245 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.85 (130)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Gellibant Cottage,  Breathtaking Rural Retreat"" itemprop=""name""/>","<span class=""dir dir-ltr"">4 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_41431299"">Cottage in Gwynedd</div>",$217 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (61)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""☆Secluded, historic cottage in Outlander location"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_6504357"">Cottage in Crieff</div>",$278 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.98 (123)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Vibrant Flat with Fantastic Views by the Royal Mile"" itemprop=""name""/>","<span class=""dir dir-ltr"">2 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_1556996"">Apartment in Edinburgh</div>",$335 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.8 (165)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Plus</div>"
"<meta content=""The Water Cabin by the Nor–Folk (Norfolk Broads)"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_31428561"">Cabin in Norfolk Broads</div>",$206 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.99 (140)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Country Retreat Waveney Valley Hot tub&amp; Log stoves"" itemprop=""name""/>","<span class=""dir dir-ltr"">5 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_43937352"">Cottage in Beccles</div>",$310 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.88 (91)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Luxury Lodge with Sunken Hot Tub at Woodhall Spa"" itemprop=""name""/>","<span class=""dir dir-ltr"">4 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_45654742"">Cabin in Lincolnshire</div>",$222 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.98 (44)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Hafod Y Llan Bach - a real escape to the country"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 king bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_18987688"">Home in Cerrigydrudion</div>",$134 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.99 (301)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""New 2 Bedroom Barn conversion in the Eden Valley"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_50641268"">Home in Cumbria</div>",$139 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.95 (41)</span>",
"<meta content=""Bumble Bee Cottage"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 king bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_52018594"">Cottage in Trefeinon</div>",$138 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.94 (89)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Redwings Luxury Private Lodge with Hot Tub"" itemprop=""name""/>","<span class=""dir dir-ltr"">5 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_48719176"">Cabin in Fritton</div>",$130 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.97 (37)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Country Pod with hot tub; Switch off, Relax Enjoy!"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_12678574"">Tiny home in Longtown</div>",$130 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.92 (260)</span>",
"<meta content=""Beautiful Lake House near Shrewsbury, Shropshire"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_11031690"">Farm stay in Shrewsbury</div>",$207 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.99 (301)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Luxury cedar cabin overlooking Ben&amp;Loch Shieldaig"" itemprop=""name""/>","<span class=""dir dir-ltr"">2 king beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_31268398"">Cabin in Strathcarron</div>",$290 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.98 (151)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Troutbeck Cottage. Whitbarrow Holiday Village"" itemprop=""name""/>","<span class=""dir dir-ltr"">6 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_21877525"">Home in Penrith</div>",$95 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.75 (293)</span>",
"<meta content=""Cwt yr Bugail"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_20991620"">Hut in Talsarnau</div>",$83 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.93 (254)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Shepherd's hut in the Peak District National Park"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_44535267"">Shepherd’s hut in Staffordshire</div>",$90 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.9 (162)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Walnut Studio for 2 guests"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 king bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_48115953"">Barn in West Sussex</div>",$263 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.9 (21)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""The Dovecote"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_53780562"">Cottage in Chilcompton</div>",$173 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.92 (71)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""The Boathouse a truly unique and stunning property"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 sofa bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_45075777"">Tiny home in Kildonan</div>",$186 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (71)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Luxury traditional stone farmhouse, stunning views"" itemprop=""name""/>","<span class=""dir dir-ltr"">4 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_34662245"">Home in Delph</div>",$245 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.85 (130)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""☆Secluded, historic cottage in Outlander location"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_6504357"">Cottage in Crieff</div>",$278 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.98 (123)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Vibrant Flat with Fantastic Views by the Royal Mile"" itemprop=""name""/>","<span class=""dir dir-ltr"">2 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_1556996"">Apartment in Edinburgh</div>",$335 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.8 (165)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Plus</div>"
"<meta content=""The Water Cabin by the Nor–Folk (Norfolk Broads)"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_31428561"">Cabin in Norfolk Broads</div>",$206 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.99 (140)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Country Retreat Waveney Valley Hot tub&amp; Log stoves"" itemprop=""name""/>","<span class=""dir dir-ltr"">5 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_43937352"">Cottage in Beccles</div>",$310 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.88 (91)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Brackenber Bothy large cabin &amp; garden in the Dales"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 single bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_41406571"">Tiny home in Kirkby Stephen</div>",$95 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.99 (91)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Luxury Lodge with Sunken Hot Tub at Woodhall Spa"" itemprop=""name""/>","<span class=""dir dir-ltr"">4 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_45654742"">Cabin in Lincolnshire</div>",$222 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.98 (44)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
