Title,Beds,Location,Price,Reviews,Host
"<meta content=""Snowdon"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_24070635"">Shepherd’s hut in Talsarnau</div>",$97 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.89 (187)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""The Glasshouse (luxury 2 bed with private hot tub)"" itemprop=""name""/>","<span class=""dir dir-ltr"">2 king beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_49560358"">Farm stay in Newburgh</div>",$687 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.91 (11)</span>",
"<meta content=""Under the stars, shepherd's hut Frome/Longleat"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_5745676"">Shepherd’s hut in Corsley </div>",$131 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.95 (349)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Cosy 1 bedroom Shepherd's hut with indoor fire"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_50850557"">Shepherd’s hut in Llandegla</div>",$137 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.72 (18)</span>",
"<meta content=""Glamping Under Stars Shepherd's Hut -"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_9455458"">Shepherd’s hut in Rhosesmor</div>",$131 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.98 (127)</span>",
"<meta content=""Ponsford Ponds Jacks Shepherd Hut - BCPONHUT (BCPO"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 king bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_51568158"">Home in Devon</div>","$234 per night, originally $339","<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (5)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Rare find</div>"
"<meta content=""Luxury Hut-Bedviews/Shower/LBurn/Wc/Stars/Dog/WiFi"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_29819172"">Shepherd’s hut in Usk</div>",$135 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (72)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Primrose Farm, Glamping With hot Tub - Bluebell"" itemprop=""name""/>","<span class=""dir dir-ltr"">4 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_25136703"">Tent in Chacewater</div>",$242 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.73 (52)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Breathtaking Off-Grid Cabin in Rural Devon"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_39659116"">Shepherd’s hut in Devon</div>",$111 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.97 (37)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Very large bedroom with workspace and garden view"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 king bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_52547050"">Private room in London</div>",$146 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (14)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Rare find</div>"
"<meta content=""Luxury modern property for two, Old Mill Cottage"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 king bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_45095564"">Cottage in Dumfries and Galloway</div>",$131 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.98 (99)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Ty Cwtch (Shepherds Hut) - Breakfast Included*"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_23369462"">Shepherd’s hut in Abersoch</div>",$192 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.98 (110)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""‘Annie’- warm caravan, farm stay, near beaches"" itemprop=""name""/>","<span class=""dir dir-ltr"">6 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_34715309"">Farm stay in Devon</div>",$110 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.94 (68)</span>",
"<meta content=""Luxurious Hideaway Hut + heating + HT + woodburner"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 king bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_51438532"">Shepherd’s hut in Holt Heath</div>",$336 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (6)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Kestrel Pod @ No.7 Borve    4 miles from Portree"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_19406627"">Tiny home in Borve</div>",$131 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.94 (234)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Rare find</div>"
"<meta content=""The Round Window (CC128207)"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_34718989"">Home in Bowness on Windermere</div>","$128 per night, originally $192","<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.13 (8)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Rare find</div>"
"<meta content=""Cosy Victorian Cottage"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_5293926"">Home in Weymouth</div>",$102 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.71 (249)</span>",
"<meta content=""Camp Sainte, Hickling"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 king bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_50565764"">Tent in Hickling</div>",$83 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (19)</span>",
"<meta content=""Bridge Cottage Sleeps 8 | Hot Tub* &amp; Close to the Beach."" itemprop=""name""/>","<span class=""dir dir-ltr"">5 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_31558519"">Home in Croyde</div>","$388 per night, originally $567","<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.78 (9)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Lovely 1-Bed in Belsize Park!"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 queen bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_682262328374790269"">Condo in London</div>",$276 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (3)</span>",
"<meta content=""Private Garden Apartment close to the Sea! 🏖"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_48827980"">Condo in Kemptown</div>",$193 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.92 (26)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Rare find</div>"
"<meta content=""The Old Quarry Hospital - HW7677 (HW7677)"" itemprop=""name""/>","<span class=""dir dir-ltr"">5 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_30814078"">Home in Blaenau Ffestiniog</div>","$610 per night, originally $675","<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.91 (11)</span>",
"<meta content=""CORRIEHALL STOPOVER-hut3of4 CHARTREUS 2 single bed"" itemprop=""name""/>","<span class=""dir dir-ltr"">9 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_28435509"">Shepherd’s hut in Lochfoot</div>",$51 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.89 (65)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Ploughman's Retreat - Stunning Vintage Hut"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 king bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_29097028"">Shepherd’s hut in South Alkham</div>",$225 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (9)</span>",
"<meta content=""Luxury Shepherd's Hut inc Bathroom"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_11795569"">Shepherd’s hut in High Kelling</div>",$175 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.94 (49)</span>",
"<meta content=""Cefn Canol (OHL)"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 king bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_30891782"">Home in Rhydlanfair, Betws-y-Coed</div>","$120 per night, originally $193","<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (5)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Rare find</div>"
"<meta content=""Sevenstones (GRN)"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_33892640"">Home in Sennen</div>",$254 per night,,
"<meta content=""Harney Peak (UK40074)"" itemprop=""name""/>","<span class=""dir dir-ltr"">2 double beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_683512689016602708"">Home in Portinscale</div>",$195 per night,,
"<meta content=""Seaglass (UKC2325)"" itemprop=""name""/>","<span class=""dir dir-ltr"">4 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_28622179"">Home in Marazion</div>","$330 per night, originally $372","<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.6 (5)</span>",
"<meta content=""Single Shepherd’s Hut in private walled gardens"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_51815765"">Shepherd’s hut in Shropshire</div>",$117 per night,,"<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""The Stables - E3491 (E3491)"" itemprop=""name""/>","<span class=""dir dir-ltr"">4 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_30909854"">Home in Saxtead, near Framlingham</div>",$137 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (4)</span>",
"<meta content=""Ashford Villa"" itemprop=""name""/>","<span class=""dir dir-ltr"">5 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_41757573"">Home in Tenby</div>",$463 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.33 (3)</span>",
"<meta content=""The Granary (UK35915)"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_52625810"">Home in Clee Saint Margaret</div>",$137 per night,,
"<meta content=""Madeleine's Barn (CZT)"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_30882717"">Home in Wells-next-the-Sea</div>",$245 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (3)</span>",
"<meta content=""☆ Splendid Mezzanine Studio Near Primrose Hill ☆"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 small double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_51873507"">Apartment in London</div>",$204 per night,,"<div class=""t1mwk1n0 dir dir-ltr"">Rare find</div>"
"<meta content=""Beautiful newly renovated flat, central location,"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_39213383"">Apartment in London</div>",$197 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (6)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Rare find</div>"
"<meta content=""Ty Arts"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_25561063"">Home in Llanddeiniolen</div>",$259 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.71 (7)</span>",
"<meta content=""Byre Cottage"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_18532266"">Home in Padstow</div>",$232 per night,,
"<meta content=""New Cottage (UK36755)"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_53985374"">Home in Penmaenpool</div>",$206 per night,,"<div class=""t1mwk1n0 dir dir-ltr"">Rare find</div>"
"<meta content=""The Old Stables 2 - UK35616 (UK35616)"" itemprop=""name""/>","<span class=""dir dir-ltr"">2 king beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_52155370"">Home in Wiltshire</div>",$286 per night,,
"<meta content=""Morton Grange Coach House - E5557 (E5557)"" itemprop=""name""/>","<span class=""dir dir-ltr"">5 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_30919137"">Home in Ellesmere</div>",$280 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.67 (3)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Rare find</div>"
"<meta content=""Willow Lodge (LP15956)"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_670707486692097792"">Chalet in Saint Florence</div>",$318 per night,,
"<meta content=""Newly renovated quiet home nr underground &amp; London"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 queen bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_26081509"">Private room in London</div>",$56 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.89 (9)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Town Centre / Outside Terrace / Parking / Wifi"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_23479030"">Apartment in Stratford Upon Avon</div>",$166 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.87 (282)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""| Hyde Park | Knightsbridge | Private Entrance |"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_655000279544651565"">Condo in London</div>",$368 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (6)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Shetland View (UK39301)"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 king bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_647326828727954679"">Home in Henley</div>",$191 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (3)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Rare find</div>"
"<meta content=""Gorgeous Studio Apt in the Heart of Hyde Park"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_50131949"">Condo in West Yorkshire</div>",$111 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.88 (107)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Bedroom with private bathroom in great location"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_52433837"">Private room in London</div>",$139 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.88 (33)</span>",
"<meta content=""Contemporary Clean Studio Apartment in City Centre"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_44481201"">Apartment in Aberdeen City</div>",$67 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.96 (94)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Lovely lodge, sunny deck, country park+free golf"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_49493677"">Cabin in Swarland</div>",$174 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.99 (104)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""2bed, 2bath converted Victorian flat in Barbican"" itemprop=""name""/>","<span class=""dir dir-ltr"">2 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_22222312"">Apartment in London</div>",$718 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.75 (77)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Rare find</div>"
"<meta content=""THE GRANARY - HKKW (HKKW)"" itemprop=""name""/>","<span class=""dir dir-ltr"">4 single beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_30771784"">Home in Lynton</div>","$135 per night, originally $186","<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.6 (5)</span>",
"<meta content=""Ocean View"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_53541227"">Apartment in Dorset</div>","$319 per night, originally $570",,
"<meta content=""Annabel's Cottage"" itemprop=""name""/>","<span class=""dir dir-ltr"">5 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_21225828"">Home in Whitby</div>","$352 per night, originally $410","<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.29 (7)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Rare find</div>"
"<meta content=""The Stable (UKC3708)"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_30221247"">Home in Moorlinch, near Bridgwater</div>",$122 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (4)</span>",
"<meta content=""Isolate on a Luxury Motor Yacht. City &amp; Broads"" itemprop=""name""/>","<span class=""dir dir-ltr"">6 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_25616013"">Boat in Norfolk</div>",$241 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.58 (165)</span>",
"<meta content=""The Lookout - superb 2 bed apartment by the sea"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_603604585571250825"">Condo in Kent</div>",$193 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.92 (26)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Detached, Self Contained, Rural Location"" itemprop=""name""/>","<span class=""dir dir-ltr"">1 double bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_19629718"">Cottage in Alderbury</div>",$101 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.92 (39)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""♡ Lochinver,  Victorian class in central Crieff"" itemprop=""name""/>","<span class=""dir dir-ltr"">5 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_42166237"">Home in Perth and Kinross</div>",$769 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.97 (30)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Sea View Apartment (M523249)"" itemprop=""name""/>","<span class=""dir dir-ltr"">2 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_34755100"">Home in Ramsgate</div>",$221 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.8 (10)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Rare find</div>"
"<meta content=""Spacious room, king size bed breakfast included."" itemprop=""name""/>","<span class=""dir dir-ltr"">1 king bed</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_49274720"">Private room in Old Colwyn</div>",$63 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">5.0 (71)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Superhost</div>"
"<meta content=""Hafod Station (UK35030)"" itemprop=""name""/>","<span class=""dir dir-ltr"">2 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_51569164"">Home in Kent</div>","$226 per night, originally $353","<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.86 (7)</span>",
"<meta content=""Stables - Uninterrupted Sea Views, Sleeps 8, Log Burner.... BEST views in Croyde!"" itemprop=""name""/>","<span class=""dir dir-ltr"">6 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_22042693"">Home in Croyde</div>","$478 per night, originally $575","<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.89 (9)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Rare find</div>"
"<meta content=""Carreg Gleision (UK33739)"" itemprop=""name""/>","<span class=""dir dir-ltr"">2 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_49300944"">Home in Manod</div>",$179 per night,,
"<meta content=""Old Belfield (CC128241)"" itemprop=""name""/>","<span class=""dir dir-ltr"">3 beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_30920200"">Home in Bowness on Windermere</div>","$221 per night, originally $253","<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.27 (15)</span>",
"<meta content=""The Cobbles (UK37920)"" itemprop=""name""/>","<span class=""dir dir-ltr"">2 double beds</span>","<div class=""t1jojoys dir dir-ltr"" id=""title_615596684968458970"">Home in North Yorkshire</div>",$206 per night,"<span aria-hidden=""true"" class=""r1dxllyb dir dir-ltr"">4.83 (6)</span>","<div class=""t1mwk1n0 dir dir-ltr"">Rare find</div>"
