Name,Listing_type,Location,Rating,Host,Beds,DiscountedPrice,OriginalPrice,Latitude,Longitude,State,Country,ZipCodes,Codes
Links Apartment,Entire apartment,Brora,8.6,Fabulous,1,0,0,58.0110396,-3.8551179,Alba / Scotland,United Kingdom,KW9 6NX,gb
Cavern Quarter apartments by The Castle Collection,Entire apartment,"Liverpool City Centre, Liverpool",8.8,Fabulous,2,0,0,53.4773112,-2.2581189,England,United Kingdom,M3 4JJ,gb
Bumble Bee Cabin,Entire chalet,South Cerney,9.3,Superb,1,0,0,51.67290145,-1.9207082934090784,England,United Kingdom,GL7 5UB,gb
Ta Mill Cottages & Lodges - Brookview Lodge 3,Entire chalet,Launceston,8.2,Very good,1,0,0,-41.4340813,147.1373496,Tasmania,Australia,7250,au
Rural Log Cabin - Hot Tub & Garden!,Entire apartment,Slindon,9.3,Superb,2,0,0,50.8660265,-0.6326472,England,United Kingdom,BN18 0RE,gb
The Elms Static Caravan,Entire apartment,Cullompton,7.3,Good,3,0,0,50.8579128,-3.392809,England,United Kingdom,EX15 1AE,gb
Newly refurbished 2 bedroom home with conservatory,Entire holiday home,Bothwell,8.5,Very good,2,0,0,55.8026551,-4.0676955,Alba / Scotland,United Kingdom,G71 8EY,gb
Brynawel,Entire studio,Aberystwyth,7.6,Good,1,0,0,52.4143113,-4.0816846,Cymru / Wales,United Kingdom,SY23 1LA,gb
High Range Self-Catering Chalets,Entire chalet,Aviemore,9.0,Superb,3,0,0,57.1937528,-3.8287496,Alba / Scotland,United Kingdom,PH22 1RN,gb
Pass the Keys NEW SEA VIEW 2 BEDROOM COASTLINE APARTMENT,Entire apartment,Newquay,7.0,Good,3,0,0,50.4134414,-5.0848836,England,United Kingdom,TR7 1EP,gb
Strenneth,2 entire bungalow,Fersfield,8.6,Fabulous,2,0,0,52.4045001,1.0358045,England,United Kingdom,IP22 2BL,gb
The Courtyard,Private suite,Errol,9.0,Superb,2,0,0,44.781835,-71.138535,New Hampshire,United States,03579,us
Rowan Cottage,Entire holiday home,Ottringham,9.8,Exceptional,2,0,0,53.700752,-0.0799497,England,United Kingdom,HU12 0AG,gb
SIAC Hampstead Heath Regents Park,Entire apartment,"Camden, London",9.5,Exceptional,4,0,0,51.54279655,-0.16248031357798964,England,United Kingdom,NW3 3AD,gb
Beautiful 2-Bed Static caravan,Entire holiday home,Newton Stewart,9.5,Exceptional,3,0,0,54.959045,-4.4836737,Alba / Scotland,United Kingdom,DG8 6DA,gb
"Pass the Keys Modern, luxury living in this historic building",Entire apartment,Shrewsbury,,Exceptional,2,0,0,52.707755,-2.7540658,England,United Kingdom,SY1 1SQ,gb
"Tig Cottage - a rural, quirky, pet friendly 2 bedroom cottage near Ballantrae",Entire holiday home,Ballantrae,9.7,Exceptional,3,0,0,55.1014603,-5.0044737,Alba / Scotland,United Kingdom,KA26 0NB,gb
Summer Lodge luxury caravan in Hastings free WiFi,Entire holiday home,Hastings,8.3,Very good,4,0,0,50.8553888,0.5824703,England,United Kingdom,TN34 3DY,gb
KSuites - Aylesbury Road,Entire apartment,Bletchley,8.0,Very good,5,0,0,51.9943694,-0.7325655,England,United Kingdom,MK2 2SF,gb
Brackenborough Hall Coach House - Granary,Entire apartment,Louth,,Exceptional,8,0,0,53.90628485,-6.532050201271116,,Éire / Ireland,,ie
Zen Suite - City Centre Apartment - Free Parking - Dedicated Work Space,Entire apartment,"Birmingham City Centre, Birmingham",7.4,Good,1,0,0,52.485689550000004,-1.871104036800537,England,United Kingdom,B7 4RQ,gb
Pass the Keys The Beach Treehouse A Splendid Tranquil Retreat,Entire holiday home,Herne Bay,7.5,Good,4,0,0,51.3719507,1.1306951,England,United Kingdom,CT6 5EJ,gb
Birch Lodge 22 with Hot Tub Newton Stewart,Entire holiday home,Minnigaff,9.6,Exceptional,3,0,0,54.9616075,-4.4793821,Alba / Scotland,United Kingdom,DG8 6PG,gb
Ty Morgan's Apartments,Entire apartment,Rhayader,7.7,Good,3,0,0,52.2995285,-3.5099938,Cymru / Wales,United Kingdom,LD6 5BH,gb
The Old Post Office,Entire apartment,Adlington,9.4,Superb,1,0,0,53.3196437,-2.125107312893968,England,United Kingdom,SK10 4JU,gb
The Coorie,Entire apartment,Newton Stewart,9.4,Superb,3,0,0,54.959045,-4.4836737,Alba / Scotland,United Kingdom,DG8 6DA,gb
Daimler House - Cosy Home Near Coventry City Centre,Entire holiday home,Coventry,9.0,Superb,4,0,0,52.4081812,-1.510477,England,United Kingdom,CV1 1LL,gb
Hallam Lodge,Entire holiday home,Nelson,8.2,Very good,2,0,0,-41.2710849,173.2836756,Nelson,New Zealand/Aotearoa,7040,nz
PREMIER SUITES Liverpool,Entire apartment,"Liverpool City Centre, Liverpool",8.5,Very good,2,0,0,53.4773112,-2.2581189,England,United Kingdom,M3 4JJ,gb
Pen Llyn Quarryman's Cottage,Entire holiday home,Trevor,9.4,Superb,3,0,0,52.9738499,-3.0880255,Cymru / Wales,United Kingdom,LL20 7PF,gb
Emelia Cottage Ingleton,Entire holiday home,Ingleton ,9.3,Superb,1,0,0,54.19010405,-2.401261009597988,England,United Kingdom,LA6 3AR,gb
Summerhill Apartments,Entire apartment,Shanklin,9.4,Superb,3,0,0,50.6288132,-1.1779031,England,United Kingdom,PO37 6AF,gb
The Steading,Entire studio,Aberfeldy,9.1,Superb,1,0,0,56.6193213,-3.86509,Alba / Scotland,United Kingdom,PH15 2DD,gb
Beautiful 2 bedroom annexe in popular town location,Entire apartment,Pembrokeshire,9.5,Exceptional,2,0,0,51.8339209,-4.916667,Cymru / Wales,United Kingdom,SA62 4PU,gb
Coastal garden annex with log fire & summer house,Entire apartment,Aberporth,9.6,Exceptional,1,0,0,52.1341692,-4.5462206,Cymru / Wales,United Kingdom,SA43 2DB,gb
"Lottie’s Cottage, Rhynie, Aberdeenshire",Entire holiday home,Rhynie,9.5,Exceptional,3,0,0,57.3319132,-2.8347464,Alba / Scotland,United Kingdom,AB54 4GF,gb
The West Wing at Gypsy Hall,Entire holiday home,Dullingham,,Exceptional,2,0,0,52.1954061,0.3847907,England,United Kingdom,CB8 9UJ,gb
'Uncle Owenie's Cottage',Entire chalet,Crossmaglen,9.5,Exceptional,1,0,0,54.077193,-6.607368,Tuaisceart Éireann / Northern Ireland,United Kingdom,BT35 9JL,gb
Cove Minshull Street,Entire apartment,"Manchester City Centre, Manchester",9.2,Superb,3,0,0,53.484131,-2.2380465,England,United Kingdom,M4 1FS,gb
Cosy 2 bedroom Log Cabin in Snowdonia Cabin151,Entire chalet,Trawsfynydd,9.1,Superb,3,0,0,52.901056,-3.9238036,Cymru / Wales,United Kingdom,LL41 4SG,gb
2 bedrooms apartment with free parking,Entire apartment,Lancing,9.2,Superb,2,0,0,50.8258666,-0.322551,England,United Kingdom,BN15 8BL,gb
The City Warehouse Aparthotel,Entire apartment,"Manchester City Centre, Manchester",8.4,Very good,5,0,0,53.484131,-2.2380465,England,United Kingdom,M4 1FS,gb
Garden Apartment,Entire apartment,Newton Abbot,9.4,Superb,3,0,0,50.5296441,-3.6112097,England,United Kingdom,TQ12 2DU,gb
The Hideaway,Entire holiday home,Alston,9.3,Superb,2,0,0,54.8122881,-2.4411172,England,United Kingdom,CA9 3HU,gb
The Cove,Private suite,Fairlight,8.8,Fabulous,3,0,0,49.8758511,-101.6794079,Saskatchewan,Canada,,ca
Cove Paradise Street,Entire apartment,"Liverpool City Centre, Liverpool",8.8,Fabulous,3,0,0,53.4773112,-2.2581189,England,United Kingdom,M3 4JJ,gb
Forest View. Newly renovated 2 bedroom apartment,Entire apartment,Castlewellan,9.0,Superb,2,0,0,54.2589987,-5.9432827,Tuaisceart Éireann / Northern Ireland,United Kingdom,BT31 9DA,gb
Cael Uisce apartment 31 Cliff road,Entire apartment,Belleek,9.5,Exceptional,3,0,0,54.4801935,-8.0922624,Tuaisceart Éireann / Northern Ireland,United Kingdom,BT93 3FX,gb
SACO Derby,Entire apartment,Derby,8.4,Very good,2,0,0,52.9212617,-1.4761491,England,United Kingdom,DE1 2AA,gb
Towerwell,Entire holiday home,Newburgh,9.8,Exceptional,3,0,0,41.5034271,-74.0104179,New York,United States,12550,us
Seillean Trang,Entire chalet,Saasaig,9.7,Exceptional,3,0,0,57.1056497,-5.8596429,Alba / Scotland,United Kingdom,IV44 8RD,gb
Meadow Lodge,Entire apartment,South Cerney,9.7,Exceptional,1,0,0,51.67290145,-1.9207082934090784,England,United Kingdom,GL7 5UB,gb
"Cosy Woodlands Lodge with Hot Tub, Decking & Garden",Entire chalet,Beattock,9.0,Superb,1,0,0,55.3044309,-3.4516166,Alba / Scotland,United Kingdom,DG10 9RB,gb
Links Apartment,Entire apartment,Brora,8.6,Fabulous,1,423,0,58.0110396,-3.8551179,Alba / Scotland,United Kingdom,KW9 6NX,gb
Cavern Quarter apartments by The Castle Collection,Entire apartment,"Liverpool City Centre, Liverpool",8.8,Fabulous,2,346,0,53.4773112,-2.2581189,England,United Kingdom,M3 4JJ,gb
Bumble Bee Cabin,Entire chalet,South Cerney,9.3,Superb,1,251,0,51.67290145,-1.9207082934090784,England,United Kingdom,GL7 5UB,gb
Ta Mill Cottages & Lodges - Brookview Lodge 3,Entire chalet,Launceston,8.2,Very good,1,353,0,-41.4340813,147.1373496,Tasmania,Australia,7250,au
Rural Log Cabin - Hot Tub & Garden!,Entire apartment,Slindon,9.3,Superb,2,357,0,50.8660265,-0.6326472,England,United Kingdom,BN18 0RE,gb
The Elms Static Caravan,Entire apartment,Cullompton,7.3,Good,3,191,0,50.8579128,-3.392809,England,United Kingdom,EX15 1AE,gb
Newly refurbished 2 bedroom home with conservatory,Entire holiday home,Bothwell,8.5,Very good,2,256,0,55.8026551,-4.0676955,Alba / Scotland,United Kingdom,G71 8EY,gb
Brynawel,Entire studio,Aberystwyth,7.6,Good,1,285,0,52.4143113,-4.0816846,Cymru / Wales,United Kingdom,SY23 1LA,gb
High Range Self-Catering Chalets,Entire chalet,Aviemore,9.0,Superb,3,476,0,57.1937528,-3.8287496,Alba / Scotland,United Kingdom,PH22 1RN,gb
Victorian Church Flat 3,Entire apartment,Oswestry,8.3,Very good,1,245,0,52.8603096,-3.0548201,England,United Kingdom,SY11 1PU,gb
The Bothy Self Catering Accommodation,Entire holiday home,Rousky,9.8,Exceptional,4,314,0,54.716667,-7.15,Tuaisceart Éireann / Northern Ireland,United Kingdom,,gb
"Modern 2 Bedroom, 2 Bathroom Home with Parking",Entire holiday home,Stanley,,Exceptional,3,195,0,-51.6950575,-57.8491693,,Falkland Islands,,fk
Captivating 2-Bed Apartment in Belvedere,Entire apartment,Belvedere,8.8,Fabulous,2,216,0,48.193917150000004,16.38040238207785,,Österreich,1030,at
The Carlton's Holiday Suites,Entire apartment,Bridlington,8.9,Fabulous,3,245,0,54.0871383,-0.1964511,England,United Kingdom,YO16 4JJ,gb
iLivSidney,Entire apartment,Liverpool,7.2,Good,4,228,0,53.4071991,-2.99168,England,United Kingdom,L2 3SW,gb
The Stables Holiday Let,Entire apartment,Low Etherley,9.2,Superb,4,217,0,54.653947,-1.7407927,England,United Kingdom,DL14 0EX,gb
The Nest - Family friendly caravan nr Glastonbury & Street,Entire holiday home,Somerton,8.2,Very good,3,111,0,52.1464596,0.646509,England,United Kingdom,IP29 4ND,gb
Turnberry Apartments,Entire apartment,Turnberry,9.1,Superb,4,471,0,55.3224311,-4.836721796807566,Alba / Scotland,United Kingdom,KA26 9LT,gb
Eco Cottage Joe the Buck,Entire apartment,Craven Arms,9.4,Superb,3,334,0,52.439652,-2.8356405,England,United Kingdom,SY7 9BZ,gb
Number 4,Entire apartment,Bishop Auckland,9.5,Exceptional,1,200,0,54.6640762,-1.6752864,England,United Kingdom,DL14 7EP,gb
Whitstable Fisherman's Huts and Warehouse Holiday Lets,Entire holiday home,Whitstable,8.1,Very good,3,0,0,51.3606286,1.0240626,England,United Kingdom,CT5 1FG,gb
Balcarres East Lodge,Entire apartment,Colinsburgh,9.9,Exceptional,3,0,0,56.2196779,-2.8464822,Alba / Scotland,United Kingdom,KY9 1LS,gb
Lovely 2-Bed Apartment in Wincanton Somerset,Entire apartment,Wincanton,9.3,Superb,2,0,0,51.0560417,-2.4112309,England,United Kingdom,BA9 9LD,gb
The Annexe @The Oaks,Entire holiday home,Golden Valley,9.7,Exceptional,2,0,0,46.3040364,-109.1714312,Montana,United States,,us
Snug - Meadhan Apartment,Entire apartment,Helensburgh,7.8,Good,4,0,0,56.0033464,-4.7342935,Alba / Scotland,United Kingdom,G84 8SR,gb
10 Marine Park Elie - 2 Bed - 2 mins from beach,Entire apartment,Elie,8.8,Fabulous,1,0,0,49.9011596,-97.7578806,Manitoba,Canada,R0H 0H0,ca
Cheerful 2 bedroom house,Entire apartment,Hindley,7.5,Good,1,0,0,53.5335298,-2.5778214,England,United Kingdom,WN2 3RB,gb
Detached two bed house with off road parking.,Entire apartment,Fife,9.5,Exceptional,1,0,0,56.3333331,-3.0000001,Alba / Scotland,United Kingdom,KY15 4PL,gb
"The Cottage, Grotton Hall, Lydgate, Saddleworth",Entire holiday home,Saddleworth,9.4,Superb,3,0,0,53.56422555,-1.9999240666463873,England,United Kingdom,OL3 5NT,gb
St Martins Cottage,Entire holiday home,Canterbury,8.7,Fabulous,1,0,0,51.2800275,1.0802533,England,United Kingdom,CT1 2JA,gb
Dover High Street 2 Bedroom Flat with Garden *SLEEPS 4*,Entire apartment,Kent,7.4,Good,2,0,0,51.20707485,0.7210361813401444,England,United Kingdom,TN27 9BB,gb
The Hideaway,Entire holiday home,Alston,9.3,Superb,2,224,0,54.8122881,-2.4411172,England,United Kingdom,CA9 3HU,gb
The Cove,Private suite,Fairlight,8.8,Fabulous,3,359,0,49.8758511,-101.6794079,Saskatchewan,Canada,,ca
Cove Paradise Street,Entire apartment,"Liverpool City Centre, Liverpool",8.8,Fabulous,3,577,0,53.4773112,-2.2581189,England,United Kingdom,M3 4JJ,gb
Forest View. Newly renovated 2 bedroom apartment,Entire apartment,Castlewellan,9.0,Superb,2,325,0,54.2589987,-5.9432827,Tuaisceart Éireann / Northern Ireland,United Kingdom,BT31 9DA,gb
Cael Uisce apartment 31 Cliff road,Entire apartment,Belleek,9.5,Exceptional,3,317,0,54.4801935,-8.0922624,Tuaisceart Éireann / Northern Ireland,United Kingdom,BT93 3FX,gb
SACO Derby,Entire apartment,Derby,8.4,Very good,2,274,0,52.9212617,-1.4761491,England,United Kingdom,DE1 2AA,gb
Towerwell,Entire holiday home,Newburgh,9.8,Exceptional,3,232,0,41.5034271,-74.0104179,New York,United States,12550,us
Seillean Trang,Entire chalet,Saasaig,9.7,Exceptional,3,272,0,57.1056497,-5.8596429,Alba / Scotland,United Kingdom,IV44 8RD,gb
Meadow Lodge,Entire apartment,South Cerney,9.7,Exceptional,1,196,0,51.67290145,-1.9207082934090784,England,United Kingdom,GL7 5UB,gb
"Cosy Woodlands Lodge with Hot Tub, Decking & Garden",Entire chalet,Beattock,9.0,Superb,1,397,0,55.3044309,-3.4516166,Alba / Scotland,United Kingdom,DG10 9RB,gb
Willerby Grasemere Lochlands Leisure Park Forfar,Entire chalet,Forfar,9.3,Superb,4,212,0,56.6443013,-2.888212,Alba / Scotland,United Kingdom,DD8 1BX,gb
Barnaby's Lodge By The Sea.,Entire holiday home,Kent,8.9,Fabulous,2,232,0,51.20707485,0.7210361813401444,England,United Kingdom,TN27 9BB,gb
Spacious 2 Bed Apartment with sea views,Entire apartment,South Erradale,9.6,Exceptional,1,190,0,57.6739964,-5.7864353,Alba / Scotland,United Kingdom,IV21 2AU,gb
"The Swell, Rhosneigr - Ground floor 2 bed With Parking",Entire apartment,Rhosneigr,7.8,Good,2,267,0,53.2262292,-4.5203608,Cymru / Wales,United Kingdom,LL64 5JA,gb
Hunston Mill Self Catering,Entire holiday home,Chichester,8.5,Very good,1,340,0,50.84467705,-0.7831144316193243,England,United Kingdom,PO19 5PA,gb
Maes Madog Cottages,Entire holiday home,Betws-y-coed,9.4,Superb,3,382,0,53.09423700000001,-3.8251255458890614,Cymru / Wales,United Kingdom,LL24 0DA,gb
"Thatched Cottage, beautiful village near the sea",Entire holiday home,Otterton,8.7,Fabulous,2,148,0,50.6594487,-3.2999929,England,United Kingdom,EX9 7HB,gb
The Old School,Entire apartment,Salen,9.5,Exceptional,2,357,0,56.7165159,-5.7766342,Alba / Scotland,United Kingdom,PH36 4JN,gb
At The Castle,Entire apartment,Broughty Ferry,9.8,Exceptional,2,257,0,56.4666461,-2.8727725,Alba / Scotland,United Kingdom,DD5 2EA,gb
Valley Lodge,Entire apartment,Trearddur,8.9,Fabulous,3,315,0,53.2795531,-4.6152195,Cymru / Wales,United Kingdom,LL65 2TR,gb
Owl Cottage,Entire holiday home,Hexham,8.5,Very good,4,122,0,54.971478,-2.1017927,England,United Kingdom,NE46 3NB,gb
Trecombe Lakes,2 entire vill,Falmouth,9.3,Superb,2,907,0,50.1552197,-5.0688262,England,United Kingdom,TR11 3AD,gb
Deluxe Central City of London Apartments,Entire apartment,"City of London, London",8.1,Very good,4,608,0,51.5156177,-0.0919983,England,United Kingdom,EC2V 5AA,gb
2 Bed Cosy Cottage,Entire bungalow,Lyng,7.5,Good,1,226,0,52.7119656,1.0731056879178702,England,United Kingdom,NR9 5LN,gb
Crieff House,Entire holiday home,Crieff,8.0,Very good,3,214,0,56.372717,-3.8397453,Alba / Scotland,United Kingdom,PH7 3BS,gb
Kirk View Luxury Apartment,Entire apartment,Stirling,9.4,Superb,2,288,0,56.1181242,-3.9360012,Alba / Scotland,United Kingdom,FK8 2EA,gb
Captivating 2-Bed Apartment in Isle of Bute,Entire apartment,Rothesay,9.5,Exceptional,3,238,0,55.8373085,-5.0522439,Alba / Scotland,United Kingdom,PA20 9AG,gb
Penthouse Apartment with seaviews,Entire apartment,Walton-on-the-Naze,9.3,Superb,4,274,0,51.848357,1.2725902,England,United Kingdom,CO14 8AP,gb
Seawinds - 2 Bedroom Bungalow - Pentlepoir,Entire holiday home,Kilgetty,8.7,Fabulous,3,204,0,51.7317117,-4.716184,Cymru / Wales,United Kingdom,SA68 0UE,gb
Cloud View Cottage,Entire holiday home,Congleton,9.2,Superb,3,238,0,53.1631463,-2.2110691,England,United Kingdom,CW12 1BW,gb
"Adbolton House Apartments - Sleek, Stylish, Brand New & Low Carbon",Entire apartment,Nottingham,8.5,Very good,4,177,0,52.9534193,-1.1496461,England,United Kingdom,NG1 2JX,gb
Harbour View Apartment,Entire apartment,Killyleagh,9.7,Exceptional,1,238,0,54.3990651,-5.6505384,Tuaisceart Éireann / Northern Ireland,United Kingdom,BT30 9QF,gb
Appledore Factory,Entire apartment,Appledore,9.4,Superb,3,394,0,51.03644635,0.7849114340136915,England,United Kingdom,TN26 2AD,gb
Plum Tree Lodge Set in 2 acres of Private Land,Entire apartment,Coundon,9.2,Superb,1,210,0,52.4233331,-1.5340838,England,United Kingdom,CV6 2AB,gb
NEW! Country boutique escape . HOT TUB,Entire holiday home,Weare Giffard,9.8,Exceptional,2,527,0,50.9857675,-4.1705435955081676,England,United Kingdom,EX39 4QZ,gb
Kings Arms Holiday Apartments,Entire apartment,Oban,8.6,Fabulous,5,475,0,56.415695,-5.4734688,Alba / Scotland,United Kingdom,PA34 5NS,gb
"The Princess Flat, Helensburgh.",Entire apartment,Helensburgh,,Exceptional,2,262,0,56.0033464,-4.7342935,Alba / Scotland,United Kingdom,G84 8SR,gb
Warehouse Holiday Lets,Entire apartment,Whitstable,7.9,Good,2,322,0,51.3606286,1.0240626,England,United Kingdom,CT5 1FG,gb
"Chalet, Balcony, BBQ, sleeps 6, (new 2022)",Entire apartment,Lytchett Minster,9.4,Superb,4,196,0,50.7359519,-2.0578679,England,United Kingdom,BH16 6JG,gb
High St. Hideout,Entire apartment,Caernarfon,8.9,Fabulous,3,298,0,53.1394364,-4.2769751,Cymru / Wales,United Kingdom,LL55 2AY,gb
Withy Cottages,Entire bungalow,Langport,9.2,Superb,4,270,0,51.0375727,-2.8280084,England,United Kingdom,TA10 9QB,gb
232a High Street Aldeburgh Air Manage Suffolk,Entire holiday home,Aldeburgh,8.0,Very good,2,234,0,52.1523814,1.6015691,England,United Kingdom,IP15 5AB,gb
Grundy's Lane Apartments,Entire apartment,Malvern Wells,9.0,Superb,2,292,0,52.0790994,-2.3310874,England,United Kingdom,WR14 4HU,gb
Prime Suites Lytham,Entire apartment,Lytham St Annes,9.5,Exceptional,3,251,0,53.7485046,-2.9990745,England,United Kingdom,FY8 4DG,gb
Countryside Mill Apartments,Entire apartment,Greetland,9.6,Exceptional,1,507,0,53.6877973,-1.8714477,England,United Kingdom,HX4 8JW,gb
Ferry House,Entire apartment,Pembroke Dock,9.0,Superb,3,114,0,51.693539,-4.9392016,Cymru / Wales,United Kingdom,SA72 6HA,gb
She's Electric,Entire holiday home,Blandford Forum,8.9,Fabulous,3,154,0,50.8652479,-2.1571168563645413,England,United Kingdom,DT11 7UU,gb
Seaton Estate,Entire holiday home,Arbroath,9.2,Superb,4,413,0,56.5586729,-2.5815669,Alba / Scotland,United Kingdom,DD11 1DR,gb
"*DUDLEY 2 Bed, EXEC Traveller & CONTRACTOR stays*",Entire apartment,Gornalwood,9.0,Superb,2,255,0,52.51556945,-2.1256669050336976,England,United Kingdom,DY3 2NS,gb
Two bedroom flat in beautiful pembrokeshire!,Entire apartment,Pembrokeshire,7.7,Good,1,168,0,51.8339209,-4.916667,Cymru / Wales,United Kingdom,SA62 4PU,gb
Cosy 2-Bed House in Kinlochbervie,Entire holiday home,Kinlochbervie,8.7,Fabulous,2,180,0,58.4589947,-5.0503871,Alba / Scotland,United Kingdom,IV27 4RR,gb
The Coach House Barn - Valley Farm,Entire holiday home,Sudbourne,9.4,Superb,5,408,0,52.1225482,1.5237514,England,United Kingdom,IP12 2AT,gb
Tref y Clawdd,Entire apartment,Felixstowe,9.6,Exceptional,1,181,0,51.9639098,1.3515106,England,United Kingdom,IP11 7AD,gb
Signature Apartments,Entire apartment,Fraserburgh,9.0,Superb,3,181,0,57.6935974,-2.0051497,Alba / Scotland,United Kingdom,AB43 9HP,gb
Dol Bach - Your homely Welsh Cottage in the Heart of Snowdonia,Entire holiday home,Blaenau-Ffestiniog,9.0,Superb,3,235,0,52.9945942,-3.9379224,Cymru / Wales,United Kingdom,LL41 3HE,gb
Galgorm,Entire chalet,Ballymena,9.3,Superb,1,958,0,54.8662966,-6.2760159,Tuaisceart Éireann / Northern Ireland,United Kingdom,BT43 6AH,gb
HomeArms Cottage,Entire holiday home,Eyemouth,9.5,Exceptional,4,294,0,55.8722469,-2.0893924,Alba / Scotland,United Kingdom,TD14 5HE,gb
"Rowland House - Central Skipton, Dales Gateway",Entire holiday home,Skipton,8.8,Fabulous,3,173,0,53.9618497,-2.0160287,England,United Kingdom,BD23 1DT,gb
2 Bedroom flat close to Kidlington Airport and Blenheim Palace,Entire apartment,Kidlington,7.7,Good,2,348,0,51.823462,-1.2885317,England,United Kingdom,OX5 2EH,gb
Lovely 2 Bedroom Flat with Free Parking,Entire apartment,Earley,8.0,Very good,2,265,0,51.4400687,-0.9277274,England,United Kingdom,RG6 7DD,gb
Rhodri Apartment with Sea Views and Sun Terrace,Entire holiday home,Trearddur,9.7,Exceptional,3,294,0,53.2795531,-4.6152195,Cymru / Wales,United Kingdom,LL65 2TR,gb
Slebech Park Estate,2 private suite,Wiston,8.3,Very good,2,656,0,51.8260158,-4.8725262,Cymru / Wales,United Kingdom,SA62 4PT,gb
Irvinestown Fermanagh 2 Bedroom Apartment,Entire apartment,Irvinestown,9.5,Exceptional,2,204,0,54.4720106,-7.6334809,Tuaisceart Éireann / Northern Ireland,United Kingdom,BT94 1GS,gb
"Lamington Apartments, Hammersmith",Entire apartment,"Hammersmith and Fulham, London",8.3,Very good,3,714,0,51.498314199999996,-0.22787818358222445,England,United Kingdom,W6 0NJ,gb
Rymmon Retreat,Entire holiday home,Orkney,9.2,Superb,1,215,0,59.01329755,-3.2312402933283337,Alba / Scotland,United Kingdom,KW16 3JA,gb
3 Story House near Bike park Wales & zip world,Entire apartment,Aberaman,9.4,Superb,1,204,0,51.7003604,-3.4290402,Cymru / Wales,United Kingdom,CF44 6ES,gb
Host & Stay - Abbey Heights,Entire apartment,Whitby,7.8,Good,3,226,0,54.4874141,-0.6155111,England,United Kingdom,YO21 3PP,gb
Luxury Park Holiday Home (4),Entire holiday home,Merston,8.1,Very good,1,338,0,53.4028281,-2.2230352,England,United Kingdom,M20 5WT,gb
"Modern 2 bedroom home, free parking.",Entire holiday home,Pembrokeshire,9.7,Exceptional,1,255,0,51.8339209,-4.916667,Cymru / Wales,United Kingdom,SA62 4PU,gb
Dufftown Tower View,Entire apartment,Dufftown,7.5,Good,6,381,0,57.4449043,-3.1283484,Alba / Scotland,United Kingdom,AB55 4AD,gb
Canal View Apartment,Entire apartment,Bletchley,7.6,Good,5,0,0,51.9943694,-0.7325655,England,United Kingdom,MK2 2SF,gb
Stay Smiling- Bradford City Centre,Entire apartment,Bradford,8.3,Very good,1,0,0,53.7944229,-1.7519186,England,United Kingdom,BD1 1LH,gb
Little Coach House,Entire holiday home,Beckley,9.6,Exceptional,3,0,0,37.7781702,-81.1881557,West Virginia,United States,25801,us
Nest Holiday Hideaway Dove Barn AMAZING location!,Entire holiday home,Church Stretton,8.7,Fabulous,2,0,0,52.5390725,-2.8077658,England,United Kingdom,SY6 6DL,gb
Town House In The Heart of Pateley Bridge,Entire holiday home,Pateley Bridge,9.5,Exceptional,1,0,0,54.0870914,-1.7596404,England,United Kingdom,HG3 5JS,gb
Crieff House,Entire holiday home,Crieff,8.0,Very good,3,0,0,56.372717,-3.8397453,Alba / Scotland,United Kingdom,PH7 3BS,gb
Kirk View Luxury Apartment,Entire apartment,Stirling,9.4,Superb,2,0,0,56.1181242,-3.9360012,Alba / Scotland,United Kingdom,FK8 2EA,gb
Captivating 2-Bed Apartment in Isle of Bute,Entire apartment,Rothesay,9.5,Exceptional,3,0,0,55.8373085,-5.0522439,Alba / Scotland,United Kingdom,PA20 9AG,gb
Penthouse Apartment with seaviews,Entire apartment,Walton-on-the-Naze,9.3,Superb,4,0,0,51.848357,1.2725902,England,United Kingdom,CO14 8AP,gb
Seawinds - 2 Bedroom Bungalow - Pentlepoir,Entire holiday home,Kilgetty,8.7,Fabulous,3,0,0,51.7317117,-4.716184,Cymru / Wales,United Kingdom,SA68 0UE,gb
Cloud View Cottage,Entire holiday home,Congleton,9.2,Superb,3,0,0,53.1631463,-2.2110691,England,United Kingdom,CW12 1BW,gb
"Adbolton House Apartments - Sleek, Stylish, Brand New & Low Carbon",Entire apartment,Nottingham,8.5,Very good,4,0,0,52.9534193,-1.1496461,England,United Kingdom,NG1 2JX,gb
Harbour View Apartment,Entire apartment,Killyleagh,9.7,Exceptional,1,0,0,54.3990651,-5.6505384,Tuaisceart Éireann / Northern Ireland,United Kingdom,BT30 9QF,gb
Appledore Factory,Entire apartment,Appledore,9.4,Superb,4,0,0,51.03644635,0.7849114340136915,England,United Kingdom,TN26 2AD,gb
Plum Tree Lodge Set in 2 acres of Private Land,Entire apartment,Coundon,9.2,Superb,1,0,0,52.4233331,-1.5340838,England,United Kingdom,CV6 2AB,gb
NEW! Country boutique escape . HOT TUB,Entire holiday home,Weare Giffard,9.8,Exceptional,2,0,0,50.9857675,-4.1705435955081676,England,United Kingdom,EX39 4QZ,gb
Kings Arms Holiday Apartments,Entire apartment,Oban,8.6,Fabulous,5,0,0,56.415695,-5.4734688,Alba / Scotland,United Kingdom,PA34 5NS,gb
"The Princess Flat, Helensburgh.",Entire apartment,Helensburgh,,Exceptional,2,0,0,56.0033464,-4.7342935,Alba / Scotland,United Kingdom,G84 8SR,gb
