Name,Roomsinfo,Beds,Location,DiscountPrice,ActualPrice,Reviews,Host
Provident Oceana Beachfront Suites,"Private suite • 2 bedrooms • 1 living room • 2 bathrooms • 78m²3 beds (1 extra-large double, 1 sofa bed, 1 large double)","<span class=""bb58e7a787"">Private suite</span>","Treasure Island , St Pete Beach","<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 222,369</span>",,"<div aria-label=""Scored 8.8 "" class=""b5cd09854e d10a6220b4"">8.8</div>","<div aria-label=""Fabulous"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Fabulous<!-- --> </div>"
Lovely Stay.,"Entire apartment • 2 bedrooms • 1 bathroom • 45m²2 beds (1 extra-large double, 1 sofa bed)","<span class=""bb58e7a787"">Entire apartment</span>",Tamiami,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 92,572</span>",,,
Peaceful Providence Guesthouse,"Entire holiday home • 2 bedrooms • 1 bathroom • 1 kitchen • 156m²2 beds (1 extra-large double, 1 large double)","<span class=""bb58e7a787"">Entire holiday home</span>",Luckenbach,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 83,511</span>",,"<div aria-label=""Scored 7.6 "" class=""b5cd09854e d10a6220b4"">7.6</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
Windy Hill Villa 2 - Beach Retreat,"Entire apartment • 2 bedrooms • 1 living room • 1 kitchen • 84m²3 beds (1 sofa bed, 2 large doubles)","<span class=""bb58e7a787"">Entire apartment</span>","North Myrtle Beach, Myrtle Beach","<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 34,408</span>",,"<div aria-label=""Scored 5.6 "" class=""b5cd09854e d10a6220b4"">5.6</div>","<div aria-label=""Review score"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Review score<!-- --> </div>"
Crystal Tower Condominiums,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 97m²3 beds (1 extra-large double, 1 sofa bed, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>",Gulf Shores,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 47,143</span>",,"<div aria-label=""Scored 8.3 "" class=""b5cd09854e d10a6220b4"">8.3</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Majestic Beach Resort,"Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen • 91m²3 beds (1 double, 1 extra-large double, 1 sofa bed)","<span class=""bb58e7a787"">Entire apartment</span>",Panama City Beach,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 52,776</span>",,"<div aria-label=""Scored 7.8 "" class=""b5cd09854e d10a6220b4"">7.8</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
Tidewater Beach Resort XI,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 89m²4 beds (2 singles, 1 extra-large double, 1 sofa bed)","<span class=""bb58e7a787"">Entire apartment</span>",Panama City Beach,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 40,776</span>",,"<div aria-label=""Scored 7.7 "" class=""b5cd09854e d10a6220b4"">7.7</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
La Vista Blanc,"Entire holiday home • 2 bedrooms • 2 bathrooms • 1 kitchen • 93m²2 beds (1 double, 1 large double)","<span class=""bb58e7a787"">Entire holiday home</span>",Mammoth Lakes,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 202,900</span>",,"<div aria-label=""Scored 9.2 "" class=""b5cd09854e d10a6220b4"">9.2</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
Island Beach & Racquet Club II,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen4 beds (2 singles, 1 extra-large double, 1 sofa bed)","<span class=""bb58e7a787"">Entire apartment</span>",Atlantic Beach,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 40,041</span>",,"<div aria-label=""Scored 8.3 "" class=""b5cd09854e d10a6220b4"">8.3</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
2BD Bird Watchers DreamPool across fromBeach,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 74m²3 beds (1 sofa bed, 2 large doubles)","<span class=""bb58e7a787"">Entire apartment</span>",Imperial Beach,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 141,481</span>",,,"<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> <!-- -->8.0</div>"
Blairsville Cottage Less Than 1 Mi to Nottely Lake!,"Entire holiday home • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 93m²5 beds (4 singles, 1 extra-large double)","<span class=""bb58e7a787"">Entire holiday home</span>",Blairsville,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 92,450</span>",,"<div aria-label=""Scored 9.0 "" class=""b5cd09854e d10a6220b4"">9.0</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
Terraces,"Entire holiday home • 2 bedrooms • 2 bathrooms • 111m²3 beds (2 doubles, 1 extra-large double)","<span class=""bb58e7a787"">Entire holiday home</span>","Telluride Mountain Village, Telluride","<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 410,942</span>",,"<div aria-label=""Scored 9.7 "" class=""b5cd09854e d10a6220b4"">9.7</div>","<div aria-label=""Exceptional"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Exceptional<!-- --> </div>"
Sunrise Beach Resort III,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 80m²4 beds (1 single, 1 double, 1 extra-large double, 1 sofa bed)","<span class=""bb58e7a787"">Entire apartment</span>",Panama City Beach,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 43,102</span>",,"<div aria-label=""Scored 8.7 "" class=""b5cd09854e d10a6220b4"">8.7</div>","<div aria-label=""Fabulous"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Fabulous<!-- --> </div>"
The Apartments at Edgewood,Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen • 75m²2 double beds,"<span class=""bb58e7a787"">Entire apartment</span>","Downtown Atlanta, Atlanta","<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 53,658</span>","<span aria-hidden=""true"" class=""a0c113411d e293a04099"">KES 76,654</span>","<div aria-label=""Scored 6.3 "" class=""b5cd09854e d10a6220b4"">6.3</div>","<div aria-label=""Review score"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Review score<!-- --> </div>"
"2nd level duplex, Downtown Houston near Toyota Center, Smoking allowed on Balcony!","Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 1,200m²3 beds (1 extra-large double, 1 sofa bed, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>",Houston,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 48,398</span>",,"<div aria-label=""Scored 8.6 "" class=""b5cd09854e d10a6220b4"">8.6</div>","<div aria-label=""Fabulous"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Fabulous<!-- --> </div>"
The Alexander All Suites Hotel,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 89m²4 beds (2 singles, 2 large doubles)","<span class=""bb58e7a787"">Entire apartment</span>","Mid-Beach, Miami Beach","<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 352,215</span>",,"<div aria-label=""Scored 6.3 "" class=""b5cd09854e d10a6220b4"">6.3</div>","<div aria-label=""Review score"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Review score<!-- --> </div>"
Home Away From Home,Entire holiday home • 2 bedrooms • 2 bathrooms • 1 kitchen • 67m²2 large double beds,"<span class=""bb58e7a787"">Entire holiday home</span>",Whittier,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 79,715</span>",,"<div aria-label=""Scored 4.0 "" class=""b5cd09854e d10a6220b4"">4.0</div>","<div aria-label=""Review score"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Review score<!-- --> </div>"
Ampersand Bay Resort,"Entire bungalow • 2 bedrooms • 1 living room • 2 bathrooms • 93m²4 beds (2 singles, 1 extra-large double, 1 sofa bed)","<span class=""bb58e7a787"">Entire bungalow</span>",Saranac Lake,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 301,227</span>",,"<div aria-label=""Scored 8.6 "" class=""b5cd09854e d10a6220b4"">8.6</div>","<div aria-label=""Fabulous"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Fabulous<!-- --> </div>"
Crystal Shores West Condos,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 93m²3 beds (2 extra-large doubles, 1 sofa bed)","<span class=""bb58e7a787"">Entire apartment</span>",Gulf Shores,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 57,184</span>",,"<div aria-label=""Scored 9.1 "" class=""b5cd09854e d10a6220b4"">9.1</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
Su Casa at Venice Beach,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 60m²2 beds (1 double, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>","Venice Beach, Los Angeles","<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 175,838</span>",,"<div aria-label=""Scored 8.0 "" class=""b5cd09854e d10a6220b4"">8.0</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
"NEW Folly Vacation Listing, Perfect Purple Palace Apt A","Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 84m²3 beds (2 extra-large doubles, 1 sofa bed)","<span class=""bb58e7a787"">Entire apartment</span>",Folly Beach,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 225,308</span>",,"<div aria-label=""Scored 9.4 "" class=""b5cd09854e d10a6220b4"">9.4</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
The Beach Club Resort and Spa,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen3 beds (1 extra-large double, 1 sofa bed, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>",Gulf Shores,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 58,898</span>",,"<div aria-label=""Scored 8.6 "" class=""b5cd09854e d10a6220b4"">8.6</div>","<div aria-label=""Fabulous"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Fabulous<!-- --> </div>"
Private Apartments at Tavernier Condo Hotel style Key Largo,Entire apartment • 1 bedroom • 1 bathroom • 1 kitchen • 31m²1 large double bed,"<span class=""bb58e7a787"">Entire apartment</span>",Tavernier,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 436,412</span>",,,
Village 1402,"Entire holiday home • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen3 beds (1 extra-large double, 1 sofa bed, 1 large double)","<span class=""bb58e7a787"">Entire holiday home</span>",Mammoth Lakes,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 384,125</span>",,,"<div aria-label=""Exceptional"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Exceptional<!-- --> <!-- -->10</div>"
Stone Fence Resort,"2 entire apartments • 4 bedrooms • 2 living rooms • 2 bathrooms • 2 kitchens8 beds (4 doubles, 2 sofa beds, 2 large doubles)","<span class=""bb58e7a787"">2 entire apartments</span>",Ogdensburg,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 166,522</span>",,"<div aria-label=""Scored 7.6 "" class=""b5cd09854e d10a6220b4"">7.6</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
Costa Crinks at Aransas Princess,"Entire apartment • 2 bedrooms • 2 living rooms • 3 bathrooms • 1 kitchen • 120m²4 beds (2 extra-large doubles, 2 sofa beds)","<span class=""bb58e7a787"">Entire apartment</span>",Port Aransas,,,"<div aria-label=""Scored 9.0 "" class=""b5cd09854e d10a6220b4"">9.0</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
The Lodge at Steamboat by Vacasa,"Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen • 97m²4 beds (2 singles, 1 sofa bed, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>",Steamboat Springs,,,"<div aria-label=""Scored 8.8 "" class=""b5cd09854e d10a6220b4"">8.8</div>","<div aria-label=""Fabulous"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Fabulous<!-- --> </div>"
Beachside condo with heated pool,"Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 60m²3 beds (1 single, 1 double, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>",Gulf Shores,,,"<div aria-label=""Scored 10 "" class=""b5cd09854e d10a6220b4"">10</div>","<div aria-label=""Exceptional"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Exceptional<!-- --> </div>"
Oceanfront Beauty,"Entire holiday home • 2 bedrooms • 1 bathroom • 1 kitchen • 78m²3 beds (1 single, 1 double, 1 large double)","<span class=""bb58e7a787"">Entire holiday home</span>",Blaine,,,,
Beach Retreat,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 127m²3 beds (2 extra-large doubles, 1 sofa bed)","<span class=""bb58e7a787"">Entire apartment</span>","Downtown Myrtle Beach, Myrtle Beach",,,"<div aria-label=""Scored 7.2 "" class=""b5cd09854e d10a6220b4"">7.2</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
Beachview,"Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen • 101m²4 beds (2 doubles, 1 extra-large double, 1 sofa bed)","<span class=""bb58e7a787"">Entire apartment</span>",Navarre,,,"<div aria-label=""Scored 8.4 "" class=""b5cd09854e d10a6220b4"">8.4</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
St Martin Beachwalk Villas,"Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen3 beds (2 singles, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>",Destin,,,"<div aria-label=""Scored 6.9 "" class=""b5cd09854e d10a6220b4"">6.9</div>","<div aria-label=""Review score"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Review score<!-- --> </div>"
Sterling Breeze 4,"Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen • 85m²3 beds (2 singles, 1 extra-large double)","<span class=""bb58e7a787"">Entire apartment</span>",Panama City Beach,,,"<div aria-label=""Scored 8.6 "" class=""b5cd09854e d10a6220b4"">8.6</div>","<div aria-label=""Fabulous"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Fabulous<!-- --> </div>"
Hillside Haven,"Entire holiday home • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 90m²3 beds (1 sofa bed, 2 large doubles)","<span class=""bb58e7a787"">Entire holiday home</span>",Blue Ridge,,,"<div aria-label=""Scored 8.5 "" class=""b5cd09854e d10a6220b4"">8.5</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Beach House I,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 96m²4 beds (2 singles, 1 extra-large double, 1 sofa bed)","<span class=""bb58e7a787"">Entire apartment</span>","Miramar Beach, Destin",,,"<div aria-label=""Scored 8.0 "" class=""b5cd09854e d10a6220b4"">8.0</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Frontdesk Osborn Apts Downtown Cleveland,Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 79m²2 large double beds,"<span class=""bb58e7a787"">Entire apartment</span>","Downtown Cleveland, Cleveland",,,"<div aria-label=""Scored 8.6 "" class=""b5cd09854e d10a6220b4"">8.6</div>","<div aria-label=""Fabulous"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Fabulous<!-- --> </div>"
Regency Isle,"Entire apartment • 2 bedrooms • 1 living room • 3 bathrooms • 1 kitchen • 124m²3 beds (1 extra-large double, 1 sofa bed, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>",Orange Beach,,,"<div aria-label=""Scored 8.3 "" class=""b5cd09854e d10a6220b4"">8.3</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Red Bird Cottage,"Entire holiday home • 2 bedrooms • 1 bathroom • 1 kitchen • 130m²2 beds (1 extra-large double, 1 large double)","<span class=""bb58e7a787"">Entire holiday home</span>",Wimberley,,,"<div aria-label=""Scored 10 "" class=""b5cd09854e d10a6220b4"">10</div>","<div aria-label=""Exceptional"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Exceptional<!-- --> </div>"
Oceanfront White Stone Cottage with Private Beach!,"Entire holiday home • 2 bedrooms • 1 bathroom • 1 kitchen • 87m²5 beds (4 singles, 1 large double)","<span class=""bb58e7a787"">Entire holiday home</span>",White Stone,,,"<div aria-label=""Scored 7.7 "" class=""b5cd09854e d10a6220b4"">7.7</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
Gulf Place Cabanas,"Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen • 60m²3 beds (2 singles, 1 extra-large double)","<span class=""bb58e7a787"">Entire apartment</span>",Santa Rosa Beach,,,"<div aria-label=""Scored 8.4 "" class=""b5cd09854e d10a6220b4"">8.4</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Club Regency at Regency Towers,"Private suite • 2 bedrooms • 1 living room • 2 bathrooms • 125m²5 beds (1 single, 1 double, 2 sofa beds, 1 large double)","<span class=""bb58e7a787"">Private suite</span>","The Market Common, Myrtle Beach",,,"<div aria-label=""Scored 8.9 "" class=""b5cd09854e d10a6220b4"">8.9</div>","<div aria-label=""Fabulous"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Fabulous<!-- --> </div>"
Mountain Roots Lodging,Entire apartment • 1 bathroom • 1 kitchen,"<span class=""bb58e7a787"">Entire apartment</span>",Big Meadows,,,"<div aria-label=""Scored 8.7 "" class=""b5cd09854e d10a6220b4"">8.7</div>","<div aria-label=""Fabulous"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Fabulous<!-- --> </div>"
"Lake&Beach, Pools, WiFi, Fireplace at Chalet Cabin","Entire chalet • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 75m²4 beds (2 singles, 2 large doubles)","<span class=""bb58e7a787"">Entire chalet</span>",Pocono Lake,,,,"<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> <!-- -->9.0</div>"
Laketown Wharf IV,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 97m²4 beds (2 singles, 1 extra-large double, 1 sofa bed)","<span class=""bb58e7a787"">Entire apartment</span>",Panama City Beach,,,"<div aria-label=""Scored 7.5 "" class=""b5cd09854e d10a6220b4"">7.5</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
La Santorini del Sur,"Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 825m²5 beds (2 doubles, 2 sofa beds, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>",South Padre Island,,,"<div aria-label=""Scored 7.9 "" class=""b5cd09854e d10a6220b4"">7.9</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
Sundial Condos,"Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen • 96m²5 beds (2 singles, 1 double, 1 extra-large double, 1 sofa bed)","<span class=""bb58e7a787"">Entire apartment</span>",Gulf Shores,,,"<div aria-label=""Scored 6.8 "" class=""b5cd09854e d10a6220b4"">6.8</div>","<div aria-label=""Review score"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Review score<!-- --> </div>"
Amalfi Coast A204,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 126m²4 beds (2 singles, 2 extra-large doubles)","<span class=""bb58e7a787"">Entire apartment</span>","Miramar Beach, Destin",,,"<div aria-label=""Scored 8.4 "" class=""b5cd09854e d10a6220b4"">8.4</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Ocean Villa,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 132m²3 beds (1 sofa bed, 2 large doubles)","<span class=""bb58e7a787"">Entire apartment</span>",Panama City Beach,,,"<div aria-label=""Scored 8.2 "" class=""b5cd09854e d10a6220b4"">8.2</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Wild Irishman 1043,"Entire holiday home • 2 bedrooms • 1 living room • 1 bathroom • 81m²4 beds (2 singles, 1 sofa bed, 1 large double)","<span class=""bb58e7a787"">Entire holiday home</span>","West Keystone, Keystone",,,"<div aria-label=""Scored 9.0 "" class=""b5cd09854e d10a6220b4"">9.0</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
Redfish Village Condos,"Entire apartment • 2 bedrooms • 1 living room • 3 bathrooms • 1 kitchen • 172m²3 beds (2 extra-large doubles, 1 sofa bed)","<span class=""bb58e7a787"">Entire apartment</span>",Santa Rosa Beach,,,"<div aria-label=""Scored 8.8 "" class=""b5cd09854e d10a6220b4"">8.8</div>","<div aria-label=""Fabulous"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Fabulous<!-- --> </div>"
Tidewater Beach Resort VIII,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 87m²4 beds (2 singles, 1 extra-large double, 1 sofa bed)","<span class=""bb58e7a787"">Entire apartment</span>",Panama City Beach,,,"<div aria-label=""Scored 8.0 "" class=""b5cd09854e d10a6220b4"">8.0</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
"Stroll to Slopes, Village Area, Ski in-out MtLodge 304","Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 63m²4 beds (1 sofa bed, 3 large doubles)","<span class=""bb58e7a787"">Entire apartment</span>",Snowshoe,,,"<div aria-label=""Scored 7.9 "" class=""b5cd09854e d10a6220b4"">7.9</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
River Place Condos,"Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen2 beds (1 extra-large double, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>",Pigeon Forge,,,"<div aria-label=""Scored 8.9 "" class=""b5cd09854e d10a6220b4"">8.9</div>","<div aria-label=""Fabulous"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Fabulous<!-- --> </div>"
Beach Cabin Getaway,"Entire holiday home • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 92m²4 beds (2 singles, 1 large double, 1 futon)","<span class=""bb58e7a787"">Entire holiday home</span>",Rockaway Beach,,,"<div aria-label=""Scored 8.5 "" class=""b5cd09854e d10a6220b4"">8.5</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Sonder at 549 Peachtree,"Private suite • 2 bedrooms • 1 living room • 2 bathrooms • 87m²3 beds (2 extra-large doubles, 1 sofa bed)","<span class=""bb58e7a787"">Private suite</span>","Downtown Atlanta, Atlanta",,,"<div aria-label=""Scored 7.5 "" class=""b5cd09854e d10a6220b4"">7.5</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
Sisters Downtown 1930s Cottage,"Entire holiday home • 2 bedrooms • 2 bathrooms • 1 kitchen • 63m²4 beds (2 singles, 1 extra-large double, 1 sofa bed)","<span class=""bb58e7a787"">Entire holiday home</span>",Sisters,,,"<div aria-label=""Scored 8.2 "" class=""b5cd09854e d10a6220b4"">8.2</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
TWO BEDROOM HOUSE WITH FREE PARKING,Entire apartment • 2 bedrooms • 1 bathroom2 large double beds,"<span class=""bb58e7a787"">Entire apartment</span>",Lorain,,,"<div aria-label=""Scored 8.0 "" class=""b5cd09854e d10a6220b4"">8.0</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Large Patio with Ocean Views Beach Block Parking Unit 3,"Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 102m²4 beds (2 singles, 2 bunk beds)","<span class=""bb58e7a787"">Entire apartment</span>",Ventnor City,,,"<div aria-label=""Scored 10 "" class=""b5cd09854e d10a6220b4"">10</div>","<div aria-label=""Exceptional"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Exceptional<!-- --> </div>"
2 Bdrm Condo walking distance to Weirs Beach,Entire apartment • 2 bedrooms • 2 bathrooms • 79m²2 extra-large double beds,"<span class=""bb58e7a787"">Entire apartment</span>",Laconia,,,,
Full Cabin 7 Steps to the Lake!,Entire holiday home • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 28m²2 double beds,"<span class=""bb58e7a787"">Entire holiday home</span>",Houghton Lake,,,,
Zion Cozy Cottage (Tiny Home 2 Bedroom 1 Bath),"Entire chalet • 2 bedrooms • 1 bathroom • 1 kitchen • 65m²2 beds (1 double, 1 large double)","<span class=""bb58e7a787"">Entire chalet</span>",Toquerville,,,"<div aria-label=""Scored 5.5 "" class=""b5cd09854e d10a6220b4"">5.5</div>","<div aria-label=""Review score"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Review score<!-- --> </div>"
Provident Oceana Beachfront Suites,"Private suite • 2 bedrooms • 1 living room • 2 bathrooms • 78m²3 beds (1 extra-large double, 1 sofa bed, 1 large double)","<span class=""bb58e7a787"">Private suite</span>","Treasure Island , St Pete Beach",,,"<div aria-label=""Scored 8.8 "" class=""b5cd09854e d10a6220b4"">8.8</div>","<div aria-label=""Fabulous"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Fabulous<!-- --> </div>"
Lovely Stay.,"Entire apartment • 2 bedrooms • 1 bathroom • 45m²2 beds (1 extra-large double, 1 sofa bed)","<span class=""bb58e7a787"">Entire apartment</span>",Tamiami,,,,
